% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1064343, Wed Oct  8 16:56:08 2025, <python>{}</python>
1 7 21.51999579385133 0 6.125988765843794 238.91450750121464 6.897684674945117 13.244602374650608
2 14 21.32389974502106 0 670000033.0 226.78769429485666 -21.113811222361342 27.033951074689178
3 21 18.300455700664752 0 10.23867899426776 233.74225938805773 7.9993317981147545 27.776177118061348
4 28 23.45251150507854 0 670000033.0 214.0092716129367 -42.756700028645646 27.8396396802558
5 35 20.991523600097477 0 670000029.2574832 238.52796025517193 41.053090255517276 14.300121778192098
6 42 26.916547360694935 0 670000018.8342041 220.65935025762502 85.43387865191555 12.654648321911464
7 49 40.23916882522167 0 1340000000.543375 248.87280184585202 177.27149025301742 6.029537262304062
8 56 57.67085053431832 0 669999990.3176762 182.25660054753254 248.85021912927988 20.095299812541047
9 63 94.14433217788563 0 1339999947.3059304 181.06634713285422 448.6763335931522 6.7207640121932775
10 70 127.73615775275397 0 669999954.5041087 191.3458624164663 445.7887788444187 17.56129732701329
11 77 175.04278881543433 0 1339999812.3779244 238.12598362935853 1055.370990235274 -52.041460141521924
12 84 189.38484649206592 0 1339999851.4187124 404.89312804049825 1061.2391624445227 25.683094209245997
13 91 177.38888625787294 0 1339999911.546011 373.039759683962 700.6040589167635 16.986672846592732
14 98 214.0309664632118 0 1339999849.8731403 593.5223183223791 1068.8792415371329 10.198671260062874
15 105 226.074850083735 0 2009999732.0346675 312.6891488810711 1615.4132546006285 -4.765423467615193
16 112 247.3605536694143 0 1339999682.9053452 167.23125107523887 1765.9495627511617 -44.089919231155875
17 119 229.63134263671228 0 1339999624.4728525 233.39549687831447 1942.2783085280482 -106.93012609413802
18 126 216.48460325798413 0 1339999591.2807388 184.7033350690007 2107.0368306271857 -112.45552582509532
19 133 205.59632564540345 0 1339999561.4812508 153.92511119765177 2470.536261060658 -20.815133009579966
20 140 160.06738945604715 0 1339999608.9932222 220.85200404089485 2049.3558084302267 -94.87206989794771
21 147 141.89967566860608 0 1339999614.056841 181.12807423675454 2093.484372926551 -62.74127643890618
22 154 125.44535966288562 0 1339999578.9536853 182.8242677691886 2181.7675740316786 -105.0744857218632
23 161 113.27728744615649 0 1339999573.7858324 190.1890848451965 2176.373895289191 -123.98201268511828
24 168 118.39415440344735 0 1339999550.948431 182.17316816689046 2189.1865877855357 -167.9995559471191
25 175 143.42792482605415 0 1339999485.4233909 214.82057482841904 2553.937457275557 -163.07549432137867
26 182 134.879637800639 0 1339999497.7134073 172.19527554376197 2389.5689424275392 -203.85866636055974
27 189 126.07199175971508 0 1339999471.3756192 248.07371222985412 2544.9642391304956 -202.63324546371027
28 196 105.79850143709714 0 1339999472.1585884 234.93692506432942 2592.5639049921415 -179.94043961839296
29 203 88.7423275156511 0 1339999458.1805208 222.86995985770463 2629.8482638212927 -197.12993703797554
30 210 96.98983718759006 0 1339999457.7806106 224.135760413213 2714.7967045279424 -161.3918119177893
31 217 87.59410809568809 0 1339999441.6423955 242.4577689400407 2747.5757101195722 -184.24288763152538
32 224 84.07143396865213 0 1339999426.0786047 249.9980304273051 2835.0162224200653 -185.9411533924621
33 231 89.85410104481613 0 1339999426.239646 249.09101749533332 2824.490887714599 -186.09146751291212
34 238 73.58674669838594 0 1339999425.7975092 242.3077670219244 2880.202353487033 -165.17995121465847
35 245 78.32332012611764 0 1339999397.7247396 241.30980553067621 2953.1421777197484 -198.9804742472258
36 252 65.63480403838678 0 1339999410.2541318 237.09722677660326 2900.021444975707 -191.4781838252229
37 259 81.90320641967158 0 1339999401.5850048 231.37042634149887 2930.562765841377 -198.35347096485694
38 266 112.8869495422904 0 1339999363.678545 220.47258302319324 3111.2042278517843 -207.38051881488474
39 273 140.2427753790044 0 1339999337.784093 231.09565007791338 3241.5502136624837 -211.724905016976
40 280 179.8764943120974 0 1339999284.1080706 237.81878123544402 3443.059851625121 -250.12310863865554
41 287 208.45163467228528 0 1339999267.8703113 213.9008790063831 3622.9368108134768 -208.3130552377932
42 294 213.6946591536736 0 1339999257.4011278 219.22554711610312 3533.39755783378 -274.2901294229231
43 301 196.9915354734469 0 1339999219.534068 213.40031611930246 3749.211987549932 -264.3237646319066
44 308 208.7741869200806 0 1339999140.1605086 204.1890458838433 4165.424435411376 -270.09525373946246
45 315 270.0022224882409 0 1339999092.0233023 234.83730070653024 4381.656653606186 -292.50250024560626
46 322 308.1530817122017 0 1339998966.7072716 184.9112868708884 5022.519107616927 -304.97857304592094
47 329 326.48546273109963 0 1339998832.5264106 214.58423192041394 5568.472631782865 -380.7705119898653
48 336 416.73344863862036 0 1339998655.6778455 214.23302114043358 6408.53209088762 -433.5930589901105
49 343 539.2757097353079 0 1339998426.0463219 229.7678139359426 7359.023014809682 -556.4527978035107
50 350 559.0631684355885 0 1339998319.3594232 236.82521938138672 7890.089467213742 -575.466375123395
51 357 872.5470714955466 0 1339998054.2379127 198.92276082179535 8733.192504185534 -819.7003937183442
52 364 980.9830501299272 0 1339998490.657593 181.06522654495538 6785.920297323399 -643.7950628862727
53 371 1038.0727754232753 0 1339997624.694813 192.24013610395224 10683.673571977837 -975.6094540783166
54 378 1147.872860149331 0 1339996947.5759897 225.29655125310975 13488.171279916358 -1344.0039305107032
55 385 1337.8635538069902 0 1339996325.8599892 175.27896382422608 16606.41673392708 -1443.4554033263612
56 392 1470.2649427407894 0 1339996280.2301595 167.97799680692918 16205.919886828573 -1717.4382292447583
57 399 1735.650364714114 0 1339997314.90162 157.43354567626196 11300.95246146388 -1424.212059925683
58 406 2005.687601354648 0 1339996734.1648068 162.54040919180864 13404.868691141208 -1862.6251764122767
59 413 2429.0303923799975 0 1339995582.1980748 188.9090084780748 18445.310862015318 -2369.9315319487796
60 420 2310.7788442966767 0 1339995558.0357885 182.82712806326842 17384.2425849095 -2873.9682255795656
61 427 2580.5911041460736 0 1339995031.3347855 233.5791210956122 19224.98652031757 -3300.5017708095966
