% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1064343, Wed Oct  8 16:56:08 2025
1 7 -0.1877218919717784 -0.185604594221538 -0.03385083167215566 0.014616458094064713 0.8646603691608195 0.9926727570636622 1.1255946176960434
2 14 -0.2646202692622727 -0.23316802971273454 -0.0031544793263732843 0.04206446458620897 0.8646603691608195 0.9926727570636622 1.1255946176960434
3 21 -0.1261216214905998 -0.11706113760246195 -0.007178473746902921 0.02038859698347891 0.8646603691608195 0.9926727570636622 1.1255946176960434
4 28 -0.2086251846182419 -0.15550344979864006 0.01727203530009033 0.02174212884673195 0.8887139676086482 1.000397925005081 1.0997233631340306
5 35 -0.366422450861692 -0.27067165546568517 0.1225909031359008 0.15792762727375595 0.8887139676086482 1.000397925005081 1.0997233631340306
6 42 -0.431949049139914 -0.35333526612534744 -0.01971115130142505 0.01288310395864917 0.8887139676086482 1.000397925005081 1.0997233631340306
7 49 -0.3888169483661057 -0.3430523925508598 0.04011983041906474 0.12207934892712702 0.7749918201396316 0.9495917330958102 1.2237905127728184
8 56 -0.39159160253915354 -0.35941563289125156 0.06531731243281248 0.17471899122626516 0.7749918201396316 0.9495917330958102 1.2237905127728184
9 63 -0.3404094124151459 -0.3131509106639334 0.005814768110895478 0.08487815928462594 0.7749918201396316 0.9495917330958102 1.2237905127728184
10 70 -0.35512904036813675 -0.30460613166964706 0.007887775974866222 0.06152950315788092 0.7952362953175653 0.9776589487826762 1.1881844193873046
11 77 -0.3732598446535952 -0.32222553012390076 0.0013093620345817347 0.05812001155771477 0.7952362953175653 0.9776589487826762 1.1881844193873046
12 84 -0.4261308179461821 -0.33108535042099524 0.0987004640953552 0.1469169347422851 0.7952362953175653 0.9776589487826762 1.1881844193873046
13 91 -0.44896265667699153 -0.4075065499842576 0.06006488329928411 0.17446592103439748 0.7309099174830554 0.9199329283107801 1.2725934543028523
14 98 -0.29530006845086315 -0.2509081306356034 0.11308980721959422 0.190030515356067 0.7309099174830554 0.9199329283107801 1.2725934543028523
15 105 -0.2546097727717523 -0.23895602109760672 0.06982486343237192 0.15709807326821923 0.7309099174830554 0.9199329283107801 1.2725934543028523
16 112 -0.3353131219184328 -0.2850262639610506 0.05878040773105317 0.12309577367103884 0.8151520045502582 0.959411400622076 1.1895616729846683
17 119 -0.427247813287274 -0.37430255226452513 -0.014509361509393928 0.05247644105290085 0.8151520045502582 0.959411400622076 1.1895616729846683
18 126 -0.469987247195114 -0.45930881380106625 -0.09392280451249417 0.017194098522982093 0.8151520045502582 0.959411400622076 1.1895616729846683
19 133 -0.46087436939446613 -0.43837197603375766 -0.013860708278941258 0.1051406542786224 0.6760481101032069 0.9473390322761329 1.282773444826483
20 140 -0.42250420068781347 -0.41994041240301594 0.06282071846963286 0.22117730714238498 0.6760481101032069 0.9473390322761329 1.282773444826483
21 147 -0.4791308547242389 -0.4554660676465163 0.06599090872905619 0.21614511377652446 0.6760481101032069 0.9473390322761329 1.282773444826483
22 154 -0.47178586365287556 -0.4034157684493814 0.014661730039617002 0.08565080099912227 0.7168835511005177 0.969360301302584 1.2435507952713771
23 161 -0.3956586205277896 -0.32555960921297833 -0.06421148978986425 -0.047194461296970844 0.7168835511005177 0.969360301302584 1.2435507952713771
24 168 -0.5778091032288617 -0.445709497759192 0.04118039871245682 0.07137742540000339 0.7168835511005177 0.969360301302584 1.2435507952713771
25 175 -0.6216912340232263 -0.5214624884333633 0.13116483388102113 0.24847852906261952 0.614483598986077 0.9256620853841075 1.328743620966612
26 182 -0.5931760519603926 -0.4664500675848812 0.14371790238675225 0.2203812413351187 0.614483598986077 0.9256620853841075 1.328743620966612
27 189 -0.6415180550505749 -0.5213005927821932 0.18575178155276453 0.301218444062702 0.614483598986077 0.9256620853841075 1.328743620966612
28 196 -0.6544800767678067 -0.5511013495009862 0.20915577427666132 0.3591960882690566 0.576513386406296 0.8964366791691882 1.3652961567126976
29 203 -0.6384858681483246 -0.5769187372322775 0.2586858389217664 0.4756535667237338 0.576513386406296 0.8964366791691882 1.3652961567126976
30 210 -0.4343616697446305 -0.41400631185734826 0.30132638634908976 0.5194152611972869 0.576513386406296 0.8964366791691882 1.3652961567126976
31 217 -0.49961419239477006 -0.4657313567858433 0.4297356137077547 0.6943417682633606 0.5340887117089687 0.8147013835876843 1.4321350856694237
32 224 -0.5949822146700523 -0.5594770296681795 0.43065183077910657 0.7251895992596625 0.5340887117089687 0.8147013835876843 1.4321350856694237
33 231 -0.487619754165964 -0.4509305481053052 0.4966710693916994 0.7758490691633755 0.5340887117089687 0.8147013835876843 1.4321350856694237
34 238 -0.49060783969502747 -0.44220898011321325 0.4762786529577271 0.734042337732893 0.48223071294104775 0.8550124222417109 1.427027433972007
35 245 -0.35655382549316444 -0.3453738193033048 0.39432560066023487 0.6297120677915551 0.48223071294104775 0.8550124222417109 1.427027433972007
36 252 -0.2995081031480123 -0.2929150915694135 0.3970618856652322 0.6204611998315153 0.48223071294104775 0.8550124222417109 1.427027433972007
37 259 -0.17192950222053996 -0.13351316162277815 0.19224081764596124 0.2624091368044459 0.8333391786055898 0.9915967887379291 1.149905049108659
38 266 -0.16700123276783158 -0.1469630597020542 0.13259786653253675 0.2057466688782897 0.8333391786055898 0.9915967887379291 1.149905049108659
39 273 -0.2872655157168307 -0.24638051269091663 0.13865752912085935 0.22611854003220394 0.8333391786055898 0.9915967887379291 1.149905049108659
40 280 -0.5238064207091264 -0.48200117074271015 0.17147622203892243 0.34749676966638365 0.6899636670733925 0.836356213175515 1.3507251470233865
41 287 -0.4477585507375537 -0.4032728188242471 -0.0828555966499118 -0.020535587838440027 0.6899636670733925 0.836356213175515 1.3507251470233865
42 294 -0.41767103005807465 -0.34042702354456267 -0.03777522883097199 -0.014135303773287068 0.6899636670733925 0.836356213175515 1.3507251470233865
43 301 -0.3421492160011632 -0.2897176064379756 -0.09229004299468876 -0.07891246474344742 0.7755864658635372 1.025554042460824 1.1604759971501217
44 308 -0.5038281671659937 -0.3889224145028325 0.0048771813211261825 0.021237960599284574 0.7755864658635372 1.025554042460824 1.1604759971501217
45 315 -0.7726066070080875 -0.6442210515838247 0.09806724955149154 0.21711112783900083 0.7755864658635372 1.025554042460824 1.1604759971501217
46 322 -0.7840308526060467 -0.6371335148003482 -0.04927288426909233 -0.00021667856437216612 0.43781625104223937 1.000051081400974 1.3446987636314913
47 329 -0.8252593551845875 -0.6423145199754619 -0.0693847543960547 -0.06135300107871135 0.43781625104223937 1.000051081400974 1.3446987636314913
48 336 -0.8830776105360817 -0.684911035924104 -0.06108375418217203 -0.05130790154683909 0.43781625104223937 1.000051081400974 1.3446987636314913
49 343 -0.9156034766146003 -0.7779545562176089 0.11350442875011374 0.2730085033423632 0.28137501279405985 0.9055296300771699 1.4494289189979086
50 350 -0.9243264790644227 -0.794326850906891 0.14030227398520184 0.3218456874583678 0.28137501279405985 0.9055296300771699 1.4494289189979086
51 357 -0.9211265276259856 -0.7764081412561078 0.17147614163848718 0.3427191829001411 0.28137501279405985 0.9055296300771699 1.4494289189979086
52 364 -0.9092374069321291 -0.7470884559623835 0.11502174873915395 0.24024286600325417 0.3008572092041584 0.937313018241247 1.4251067488105478
53 371 -0.9275926307602065 -0.7471367735962211 0.08046024955910595 0.17587006678022957 0.3008572092041584 0.937313018241247 1.4251067488105478
54 378 -0.9372715105729844 -0.799692087120412 0.18086728129728105 0.3701409806506062 0.3008572092041584 0.937313018241247 1.4251067488105478
55 385 -0.9427018822673788 -0.759984446802415 0.04937588121584693 0.13644522175697024 0.23278342619040215 0.9708601001202958 1.4153595099781067
56 392 -0.9373294582350374 -0.7109491412507577 -0.011569330843449284 -0.004823044358626146 0.23278342619040215 0.9708601001202958 1.4153595099781067
57 399 -0.8948767788852409 -0.7110087300892174 0.08734151221000304 0.16959021084705295 0.23278342619040215 0.9708601001202958 1.4153595099781067
58 406 -0.8664786070203877 -0.6878654045788553 0.09243615924311285 0.17392347807556974 0.3650132130452145 0.9709718559277788 1.3870757042420483
59 413 -0.8356474930799282 -0.6460717873966092 -0.041188069417143106 -0.029135869107306776 0.3650132130452145 0.9709718559277788 1.3870757042420483
60 420 -0.7898428981708557 -0.6357509749605375 0.02966236144885672 0.09737488370833647 0.3650132130452145 0.9709718559277788 1.3870757042420483
61 427 -0.7821472695608602 -0.6443585340552128 -0.0793364327471204 -0.028784467816737033 0.41981947829972854 1.0077818287209839 1.3446662750808964
62 434 -0.791629545811812 -0.6230541254341287 -0.0080451075396034 0.02838247804755517 0.41981947829972854 1.0077818287209839 1.3446662750808964
63 441 -0.8226496884920078 -0.6244050996865446 0.0025037547125234616 0.013228784040082748 0.41981947829972854 1.0077818287209839 1.3446662750808964
64 448 -0.7985428816185528 -0.5907849891150115 0.040250540445333625 0.04283782446190733 0.4448818558754888 1.0017335206133278 1.341122696844852
65 455 -0.8249425726010892 -0.6618442873820287 0.2106002125100055 0.3383167605882898 0.4448818558754888 1.0017335206133278 1.341122696844852
66 462 -0.8480428333322843 -0.6940955145860784 0.1967971980633061 0.33981411686689517 0.4448818558754888 1.0017335206133278 1.341122696844852
67 469 -0.875272170786616 -0.7518016381292881 0.2813619844294878 0.5022793259584185 0.3372438910338931 0.8276564797621532 1.48366145379195
