% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=1064343, Wed Oct  8 16:56:08 2025
1 7 21.51999579385133 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 14 21.32389974502106 1.238090466093246 0.8061954461488765 0.8061954461488765 0.9752580272990818 1.238090466093246
3 21 18.300455700664752 1.1842430349869029 0.7080431212361522 0.7080431212361522 1.0718260290607742 1.1842430349869029
4 28 23.45251150507854 1.0798494687314801 0.6959719168673261 0.6959719168673261 1.012324722489737 1.0798494687314801
5 35 20.991523600097477 1.433093257865803 0.6617338766365194 0.6617338766365194 0.9456237262270055 1.433093257865803
6 42 26.916547360694935 1.5172476937914017 0.553856302590541 0.553856302590541 0.9758853566329873 1.5172476937914017
7 49 40.23916882522167 2.147193854410181 0.46135404962003174 0.46135404962003174 0.9554667303542896 2.147193854410181
8 56 57.67085053431832 2.2963814480768985 0.45142133896494 0.45142133896494 0.9274439676066953 2.2963814480768985
9 63 94.14433217788563 2.290252049366385 0.4531931522335833 0.4531931522335833 0.9229783298840792 2.290252049366385
10 70 127.73615775275397 2.3011587889370597 0.47274868693965044 0.47274868693965044 0.8729626186552962 2.3011587889370597
11 77 175.04278881543433 2.397549233762907 0.474793441919954 0.474793441919954 0.8089477848716345 2.397549233762907
12 84 189.38484649206592 2.493794791550552 0.44303823126834946 0.44303823126834946 0.7782960303909771 2.493794791550552
13 91 177.38888625787294 2.074630508515863 0.43444888158511724 0.43444888158511724 0.7973661978737512 2.074630508515863
14 98 214.0309664632118 2.175056983125449 0.37406762964318846 0.37406762964318846 0.7080174546073396 2.175056983125449
15 105 226.074850083735 1.7726557143020434 0.40040545508691694 0.40040545508691694 0.8352745660561762 1.7726557143020434
16 112 247.3605536694143 1.8127841066467687 0.3818670560395455 0.3818670560395455 0.8426994869831651 1.8127841066467687
17 119 229.63134263671228 1.8931185990471482 0.3604196681693325 0.3604196681693325 0.7982442077240441 1.8931185990471482
18 126 216.48460325798413 1.9228501519317982 0.343836190628733 0.343836190628733 0.6702413728437185 1.9228501519317982
19 133 205.59632564540345 1.9755444023482267 0.3146234250787363 0.3146234250787363 0.5928844818932174 1.9755444023482267
20 140 160.06738945604715 2.0483919484852597 0.318367303635473 0.318367303635473 0.48725071638749584 2.0483919484852597
21 147 141.89967566860608 1.9580441611028183 0.29180675335244044 0.29180675335244044 0.4424388545599643 1.9580441611028183
22 154 125.44535966288562 1.9833054936150198 0.2678293613705148 0.2678293613705148 0.43030920815658197 1.9833054936150198
23 161 113.27728744615649 1.7843005476607945 0.27276480490526905 0.27276480490526905 0.38168982499643705 1.7843005476607945
24 168 118.39415440344735 1.6751929474147158 0.26371674232900033 0.26371674232900033 0.34354709278324824 1.6751929474147158
25 175 143.42792482605415 1.61391310675786 0.28022473767623723 0.28022473767623723 0.31325147590147817 1.61391310675786
26 182 134.879637800639 1.9661186495555463 0.2645650377618271 0.2645650377618271 0.29406228434677 1.9661186495555463
27 189 126.07199175971508 1.9426853645584685 0.24793600162722182 0.24793600162722182 0.2746370169591573 1.9426853645584685
28 196 105.79850143709714 1.9832224820313846 0.23152566132692137 0.23152566132692137 0.2578230982348678 1.9832224820313846
29 203 88.7423275156511 1.9230107299742873 0.20230373659816153 0.20230373659816153 0.24113986438626714 1.9230107299742873
30 210 96.98983718759006 1.9358556425274636 0.15585859190299223 0.15585859190299223 0.24243614811455047 1.9358556425274636
31 217 87.59410809568809 1.7944367660611813 0.1416169920038192 0.1416169920038192 0.2676684929961397 1.7944367660611813
32 224 84.07143396865213 1.6939366897961068 0.1211978339695514 0.1211978339695514 0.26763534544368234 1.6939366897961068
33 231 89.85410104481613 1.6470557446372986 0.11877681744381945 0.11877681744381945 0.2437646844682829 1.6470557446372986
34 238 73.58674669838594 1.6860871752484026 0.10991078051709822 0.10991078051709822 0.25258471129749804 1.6860871752484026
35 245 78.32332012611764 1.593897481292106 0.10919600032540999 0.10919600032540999 0.235756525916613 1.593897481292106
36 252 65.63480403838678 1.6041787410348918 0.1190818069724057 0.1190818069724057 0.2087468069643028 1.6041787410348918
37 259 81.90320641967158 1.4144102266810594 0.1071710997177657 0.1071710997177657 0.20571526248099684 1.4144102266810594
38 266 112.8869495422904 1.3276940286549224 0.126570147528561 0.126570147528561 0.19540781664944018 1.3276940286549224
39 273 140.2427753790044 1.397141740489346 0.12099285490871856 0.12099285490871856 0.19517705060175866 1.397141740489346
40 280 179.8764943120974 1.5852552447766195 0.10054933276065696 0.10054933276065696 0.18306345247553535 1.5852552447766195
41 287 208.45163467228528 1.9170352684520762 0.09441726256941481 0.09441726256941481 0.15840123903186532 1.9170352684520762
42 294 213.6946591536736 1.7426282077404651 0.09518425069375006 0.09518425069375006 0.16724703536651675 1.7426282077404651
43 301 196.9915354734469 1.706121035792256 0.08619134231757895 0.08619134231757895 0.16179972843982332 1.706121035792256
44 308 208.7741869200806 1.6015990792553547 0.08584650335588849 0.08584650335588849 0.1435189488913047 1.6015990792553547
45 315 270.0022224882409 1.8364792113800013 0.07771134974916563 0.07771134974916563 0.12949410938991907 1.8364792113800013
46 322 308.1530817122017 2.0820856407168935 0.08347839039077512 0.08347839039077512 0.11191228443855859 2.0820856407168935
47 329 326.48546273109963 2.376437409167345 0.07442213488414105 0.07442213488414105 0.11253037987741536 2.376437409167345
48 336 416.73344863862036 2.552283821001593 0.07000625309041557 0.07000625309041557 0.10351656680691457 2.552283821001593
49 343 539.2757097353079 2.764753683996438 0.06825287380375075 0.06825287380375075 0.10732199818402051 2.764753683996438
50 350 559.0631684355885 3.0432045214815004 0.06230726459833931 0.06230726459833931 0.10887543400755277 3.0432045214815004
51 357 872.5470714955466 3.1298708742973727 0.051021433139578576 0.051021433139578576 0.10739215587449538 3.1298708742973727
52 364 980.9830501299272 3.252731195426882 0.048061825720915316 0.048061825720915316 0.11830872488255632 3.252731195426882
53 371 1038.0727754232753 3.083683969017286 0.04131486067727026 0.04131486067727026 0.11957759713726283 3.083683969017286
54 378 1147.872860149331 3.3322877460393467 0.034312668642645545 0.034312668642645545 0.11390983502671381 3.3322877460393467
55 385 1337.8635538069902 3.5029677144951026 0.028306839724355555 0.028306839724355555 0.11955696558177559 3.5029677144951026
56 392 1470.2649427407894 3.7666968870262925 0.02872573377043834 0.02872573377043834 0.11951539051713686 3.7666968870262925
57 399 1735.650364714114 3.7678766029800244 0.027549763622953166 0.027549763622953166 0.12393599618668892 3.7678766029800244
58 406 2005.687601354648 3.5888347605742457 0.02494289058681821 0.02494289058681821 0.15055106342824204 3.5888347605742457
