% # columns="iteration, evaluation, void, void, void, xmean", seed=1064343, Wed Oct  8 16:56:08 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 7 0 0 0 227.31717556288953 14.900567471020858 9.910931632456366
2 14 0 0 0 215.33645653000252 -10.746021843987291 21.62834855253026
3 21 0 0 0 224.63452394426545 10.483690357135524 20.752761281149343
4 28 0 0 0 220.38371885290678 -31.849310928924634 22.85679146078454
5 35 0 0 0 237.4095490655076 5.799777248010926 15.599350737532005
6 42 0 0 0 226.5753678377666 66.07711151332661 11.90068372718143
7 49 0 0 0 241.38440615675472 159.41254389518983 1.8603903368322052
8 56 0 0 0 201.9609968192944 242.94559831044108 9.038678908972335
9 63 0 0 0 189.6700208207358 433.10075118071666 19.641864184798575
10 70 0 0 0 203.01396908668215 652.8374355801229 -9.0383451300802
11 77 0 0 0 240.0701514408307 1018.6456438117294 -21.087529214812694
12 84 0 0 0 331.85723380934456 979.7332276793251 18.380906033030605
13 91 0 0 0 351.23876945929806 1101.1579327116333 2.098004057596372
14 98 0 0 0 514.4672761335543 1213.3697207216062 25.40622088321031
15 105 0 0 0 341.46734517638953 1560.2662842300217 8.647918154586861
16 112 0 0 0 199.77285011533158 1734.956931475007 -49.23110199031772
17 119 0 0 0 248.9160487291535 1898.3600578342762 -62.10310969372614
18 126 0 0 0 144.20142719403248 2029.2001812774254 -63.79808323578347
19 133 0 0 0 182.35760779178096 2220.7978244956953 -47.77790617308274
20 140 0 0 0 217.3994279169177 2077.754142813562 -52.86810816948201
21 147 0 0 0 187.3150607385504 1962.4374610962377 -72.62009276448092
22 154 0 0 0 195.27128979734738 2131.370682274795 -97.70794408074266
23 161 0 0 0 193.4715661771683 2067.3999778726156 -111.38910263007959
24 168 0 0 0 201.20455249269568 2211.901464472089 -144.74415762263354
25 175 0 0 0 215.6073722960874 2488.7045327177434 -171.60858165227677
26 182 0 0 0 186.0703516850702 2369.131274292077 -180.13363712707786
27 189 0 0 0 219.31679427166515 2501.642957526903 -182.77261190550988
28 196 0 0 0 223.25679384696105 2513.5627092816603 -184.1929877146992
29 203 0 0 0 220.4286026237225 2564.4367269419477 -179.54998005962983
30 210 0 0 0 218.86437400838616 2650.589820290207 -163.8710142840584
31 217 0 0 0 229.49670603378652 2706.248302179747 -174.99313855467253
32 224 0 0 0 241.75201891846908 2773.3156084945294 -189.06474301990497
33 231 0 0 0 248.02775290855928 2836.7162995153094 -174.55719182575555
34 238 0 0 0 236.68707815131017 2793.7672532868246 -177.0671826210946
35 245 0 0 0 236.2563521383497 2872.06142477357 -186.04801486084781
36 252 0 0 0 237.26922696662524 2865.4244484127794 -186.94792514611203
37 259 0 0 0 230.92820956354507 2937.306247601911 -192.09458920289703
38 266 0 0 0 226.5445195748429 3057.7977546805187 -205.61562681104607
39 273 0 0 0 231.08000835614405 3222.4201708948726 -211.878201856296
40 280 0 0 0 238.35420823906884 3451.2627504129023 -236.22694211202347
41 287 0 0 0 219.2210384682795 3557.3934048959973 -232.36530395416935
42 294 0 0 0 213.0199242892325 3491.1935423801037 -248.8211931879372
43 301 0 0 0 208.39877427861143 3645.821907968609 -240.2578476956425
44 308 0 0 0 209.6816757047081 3995.7552743685746 -251.38750889312004
45 315 0 0 0 226.48756341344543 4351.1222279968915 -292.57293975932737
46 322 0 0 0 209.1198569949331 4821.041382281577 -307.9933734186999
47 329 0 0 0 215.6449027396796 5277.819534939615 -333.80471442906367
48 336 0 0 0 216.12812561424963 6238.880531101239 -421.65406872428485
49 343 0 0 0 233.5737857080584 7115.236034345669 -519.972828600867
50 350 0 0 0 226.8282856149763 7589.283743518612 -565.3044548555669
51 357 0 0 0 208.91896050636197 8673.016364133857 -757.9393010176959
52 364 0 0 0 193.8959622216587 7022.947541072076 -652.1356483420562
53 371 0 0 0 199.64778943708217 10485.082626468737 -943.3769364476532
54 378 0 0 0 224.77433673039084 12313.810660215875 -1193.727048997582
55 385 0 0 0 190.07054837532965 15327.248254709046 -1335.1079148377273
56 392 0 0 0 165.49097449196415 16030.72172543512 -1479.927649593009
57 399 0 0 0 154.2789392133474 12752.792947872065 -1425.5194670231785
58 406 0 0 0 170.2394559255447 12528.972717951932 -1670.5777746493984
59 413 0 0 0 199.36077480034194 12677.910865496435 -1991.7123957665233
60 420 0 0 0 184.33082054312413 17288.302410795874 -2378.8070406137103
61 427 0 0 0 216.25810907460502 19143.855106837436 -2939.5191793148697
62 434 0 0 0 170.15691245566984 18674.066647275497 -3038.6356263788766
63 441 0 0 0 178.33794121769162 30524.624322456068 -3734.5674018807376
64 448 0 0 0 192.88425800144032 31124.505162469468 -3351.036060314375
65 455 0 0 0 216.01919402906097 46069.083820478976 -4266.697816686269
66 462 0 0 0 211.5400814633261 50972.15975612045 -4964.04531225285
67 469 0 0 0 233.32552806976466 69831.45715263365 -5966.616679474625
